phase,sequence,frame_index,predicted_file,reference_file,iou,intersection,union
part2,parkour,82,00082.png,00082.png,0.9432280908822661,15983,16945
part2,parkour,83,00083.png,00083.png,0.9597182196605828,14986,15615
part2,parkour,84,00084.png,00084.png,0.9674152062370893,14518,15007
part2,parkour,85,00085.png,00085.png,0.9690286250586579,14455,14917
part2,parkour,86,00086.png,00086.png,0.9603714360449909,14686,15292
part2,parkour,87,00087.png,00087.png,0.9536144962674663,14946,15673
part2,parkour,88,00088.png,00088.png,0.9557527539779682,15617,16340
part2,parkour,89,00089.png,00089.png,0.9543705983310646,16126,16897
part2,parkour,9,00009.png,00009.png,0.9084973504920515,9601,10568
part2,parkour,90,00090.png,00090.png,0.9535629957013986,15750,16517
part2,parkour,91,00091.png,00091.png,0.941963727329581,15062,15990
part2,parkour,92,00092.png,00092.png,0.9437317964925327,15229,16137
part2,parkour,93,00093.png,00093.png,0.9371469775267396,15596,16642
part2,parkour,94,00094.png,00094.png,0.9213180901143242,15070,16357
part2,parkour,95,00095.png,00095.png,0.9222851931470263,14158,15351
part2,parkour,96,00096.png,00096.png,0.9072215251638087,13015,14346
part2,parkour,97,00097.png,00097.png,0.9230472665587169,11971,12969
part2,parkour,98,00098.png,00098.png,0.9112803111809981,11011,12083
part2,parkour,99,00099.png,00099.png,0.9100974313551816,10275,11290
part2,parkour,mean,100,100,0.9458466944839653,,
