phase,sequence,frame_index,evaluation_mode,psnr,ssim,valid_pixels
part2,parkour,0,background_preservation,28.062307225854514,0.7532381233674124,402758
part2,parkour,1,background_preservation,28.013082168404075,0.7523420338092719,402028
part2,parkour,10,background_preservation,27.93637074626168,0.7756304234204336,399256
part2,parkour,11,background_preservation,27.959179433614466,0.7767299853687881,398989
part2,parkour,12,background_preservation,28.064038615862042,0.7738042257689467,398899
part2,parkour,13,background_preservation,28.212623872503983,0.781251655494745,399003
part2,parkour,14,background_preservation,28.304033652753358,0.7854870238763996,399194
part2,parkour,15,background_preservation,28.299909539298493,0.7806367178100009,400010
part2,parkour,16,background_preservation,28.435095043243653,0.7865273110491381,400085
part2,parkour,17,background_preservation,28.487589542996417,0.7843793154032536,398927
part2,parkour,18,background_preservation,28.61659068845115,0.7888749358952342,397689
part2,parkour,19,background_preservation,28.640881854828763,0.7877535184225363,396620
part2,parkour,2,background_preservation,28.101640833676782,0.7601213180187077,401468
part2,parkour,20,background_preservation,28.607609410591838,0.7844156806994733,395739
part2,parkour,21,background_preservation,28.539526288143996,0.7825293212266571,394609
part2,parkour,22,background_preservation,28.575687163880986,0.7824012261542606,393271
part2,parkour,23,background_preservation,28.67420179833844,0.7852351837839838,393120
part2,parkour,24,background_preservation,28.65291296034131,0.7860466478811431,393488
part2,parkour,25,background_preservation,28.646255361860526,0.7863012532882475,394371
part2,parkour,26,background_preservation,28.684922741705925,0.7886132209508983,394820
part2,parkour,27,background_preservation,28.699488598291175,0.7886279881258886,394235
part2,parkour,28,background_preservation,28.716636840922952,0.7882939488069374,394948
part2,parkour,29,background_preservation,28.753330104783988,0.7893064299558633,394647
part2,parkour,3,background_preservation,28.14935483139941,0.7639491432103191,400922
part2,parkour,30,background_preservation,28.810446716131576,0.7915148456063471,393966
part2,parkour,31,background_preservation,28.84847845913158,0.7926268071255844,393256
part2,parkour,32,background_preservation,28.77720086654108,0.7902906429976064,392149
part2,parkour,33,background_preservation,28.789138384060312,0.7917335973913885,391492
part2,parkour,34,background_preservation,28.72669951329042,0.7896318071545847,390819
part2,parkour,35,background_preservation,28.699115780963282,0.7891433782354949,389331
part2,parkour,36,background_preservation,28.615094469203786,0.7878988047549803,388215
part2,parkour,37,background_preservation,28.490181637734295,0.7858925087886899,387408
part2,parkour,38,background_preservation,28.382483162762767,0.7840903290681379,386825
part2,parkour,39,background_preservation,28.372344283880253,0.7850181113413895,386241
part2,parkour,4,background_preservation,27.986838507639924,0.76111589656605,400588
part2,parkour,40,background_preservation,28.202560601037302,0.7805270079893696,386404
part2,parkour,41,background_preservation,28.01249664255601,0.7767343668703544,387220
part2,parkour,42,background_preservation,27.948379083913057,0.7758257556131873,388637
part2,parkour,43,background_preservation,27.878901222544027,0.7745857613318142,390216
part2,parkour,44,background_preservation,27.718408887227614,0.7704666681406309,391619
part2,parkour,45,background_preservation,27.633347597137927,0.7673393839689481,391784
part2,parkour,46,background_preservation,27.51434681494126,0.7614387309848722,391029
part2,parkour,47,background_preservation,27.381770110525622,0.7585748348693532,387596
part2,parkour,48,background_preservation,27.303057913958874,0.7562990526022094,385704
part2,parkour,49,background_preservation,27.18286752399965,0.7510782301906798,385220
part2,parkour,5,background_preservation,28.01430373723796,0.7671555754179353,400344
part2,parkour,50,background_preservation,27.066349900394222,0.7508883649310458,386483
part2,parkour,51,background_preservation,26.840659981273365,0.744816477182837,388701
part2,parkour,52,background_preservation,26.660080787906303,0.7378790881720158,391126
part2,parkour,53,background_preservation,26.59424255898418,0.7368004654205053,391217
part2,parkour,54,background_preservation,26.51283186283316,0.7313857357782801,387361
part2,parkour,55,background_preservation,26.499828709451798,0.7276208908390049,386609
part2,parkour,56,background_preservation,26.43726196265438,0.7270040673874797,385363
part2,parkour,57,background_preservation,26.343028395220685,0.7237828733356002,383901
part2,parkour,58,background_preservation,26.196662310490478,0.7163059559050649,382431
part2,parkour,59,background_preservation,26.104017536419235,0.71302752112813,381316
part2,parkour,6,background_preservation,27.90649144518795,0.7647452632656743,400427
part2,parkour,60,background_preservation,25.986639440929892,0.708614367221221,379777
part2,parkour,61,background_preservation,25.891238872222086,0.6995667947940808,380287
part2,parkour,62,background_preservation,25.956516723145608,0.7087585337805572,380705
part2,parkour,63,background_preservation,25.87634755504859,0.7029639282775771,382838
part2,parkour,64,background_preservation,25.696815359198617,0.694415637931368,385175
part2,parkour,65,background_preservation,25.65201133415814,0.6904541236783703,387322
part2,parkour,66,background_preservation,25.668495196554005,0.6872919265607604,389385
part2,parkour,67,background_preservation,25.50742224365424,0.6800503549365999,390060
part2,parkour,68,background_preservation,25.53577980417768,0.6841532799028669,390557
part2,parkour,69,background_preservation,25.488110418888038,0.6845670596322098,389819
part2,parkour,7,background_preservation,27.939701803531555,0.7702259190765085,400636
part2,parkour,70,background_preservation,25.42666561441686,0.6831044805058049,388470
part2,parkour,71,background_preservation,25.453840167422513,0.6811930501470751,388495
part2,parkour,72,background_preservation,25.485593045045064,0.6837068611051954,388427
part2,parkour,73,background_preservation,25.39082969054912,0.6806831450364906,387466
part2,parkour,74,background_preservation,25.441568061071806,0.6861901729379906,387151
part2,parkour,75,background_preservation,25.344518564907048,0.6894442485107566,388055
part2,parkour,76,background_preservation,25.206046757948428,0.6860317108319349,388683
part2,parkour,77,background_preservation,25.178537458345488,0.6899341878277081,388900
part2,parkour,78,background_preservation,25.08782956799146,0.6894672278897716,391113
part2,parkour,79,background_preservation,25.15077904694528,0.6966958201944922,392037
part2,parkour,8,background_preservation,27.850768382374973,0.7677962878235449,400523
part2,parkour,80,background_preservation,25.164105712047068,0.6972249237970767,392478
part2,parkour,81,background_preservation,25.20681892340665,0.6959361665023299,392110
part2,parkour,82,background_preservation,25.113285944352718,0.6898792583230369,392975
part2,parkour,83,background_preservation,25.090512931638795,0.6917211394850856,394305
part2,parkour,84,background_preservation,25.019443515947387,0.6907445072427922,394913
part2,parkour,85,background_preservation,25.15646256907826,0.697650853549019,395003
part2,parkour,86,background_preservation,25.0464016566144,0.6921205602320688,394628
part2,parkour,87,background_preservation,25.111144624890837,0.695773019835014,394247
part2,parkour,88,background_preservation,25.03264951301159,0.6886116053166548,393580
part2,parkour,89,background_preservation,25.07951901488668,0.6867566661673278,393023
part2,parkour,9,background_preservation,27.940962553579737,0.7742781607034637,399352
part2,parkour,90,background_preservation,25.142245828573934,0.6908698536219474,393403
part2,parkour,91,background_preservation,24.99681909391547,0.683347004762134,393930
part2,parkour,92,background_preservation,25.00398487040996,0.6829778003715928,393783
part2,parkour,93,background_preservation,24.908312056522256,0.6769508172450999,393278
part2,parkour,94,background_preservation,24.89221665736802,0.6767841942005914,393563
part2,parkour,95,background_preservation,24.77118023783153,0.6685482486414563,394569
part2,parkour,96,background_preservation,24.71040396429751,0.6650299591392153,395574
part2,parkour,97,background_preservation,24.71391745279337,0.6671535281824954,396951
part2,parkour,98,background_preservation,24.59625419503319,0.6585955729104005,397837
part2,parkour,99,background_preservation,24.610184030295983,0.6592342807855339,398630
part2,parkour,mean,background_preservation,26.878060671402658,0.7365123267176101,
