phase,sequence,frame_index,evaluation_mode,psnr,ssim,valid_pixels
part2,wild_video_frames,0,background_preservation,22.370660333820496,0.47542177675299196,409920
part2,wild_video_frames,1,background_preservation,22.3671147583872,0.4748194537684631,409920
part2,wild_video_frames,2,background_preservation,22.3687191707722,0.47511993504584277,409920
part2,wild_video_frames,3,background_preservation,22.360025967196066,0.474539593103708,409920
part2,wild_video_frames,4,background_preservation,22.273747382296882,0.47237027464620734,409920
part2,wild_video_frames,5,background_preservation,22.23148840669564,0.47033325065715176,409920
part2,wild_video_frames,6,background_preservation,22.236657811443916,0.47122263981740353,409920
part2,wild_video_frames,7,background_preservation,22.21643108254755,0.47025674192281885,409920
part2,wild_video_frames,8,background_preservation,22.20852158054356,0.47024423089624157,409920
part2,wild_video_frames,9,background_preservation,22.205380705942943,0.4698042597892941,409920
part2,wild_video_frames,10,background_preservation,22.233732351103512,0.472436017598222,409920
part2,wild_video_frames,11,background_preservation,22.17251014352321,0.46939699402263096,403316
part2,wild_video_frames,12,background_preservation,22.200698381658498,0.4714875405899899,398069
part2,wild_video_frames,13,background_preservation,22.15639351525006,0.4678727127626673,392915
part2,wild_video_frames,14,background_preservation,22.179216120857497,0.46523688861777074,387437
part2,wild_video_frames,15,background_preservation,22.121301588429365,0.45740457861503875,381652
part2,wild_video_frames,16,background_preservation,22.039793047867484,0.4513273020338949,375989
part2,wild_video_frames,17,background_preservation,21.987032184432998,0.44066518901566165,370588
part2,wild_video_frames,18,background_preservation,21.999277455317902,0.4341726966745099,366350
part2,wild_video_frames,19,background_preservation,21.95457149552638,0.4268672414689658,364198
part2,wild_video_frames,20,background_preservation,21.95945383062758,0.4231085410371605,363183
part2,wild_video_frames,21,background_preservation,21.994840655317734,0.4152380600554511,364047
part2,wild_video_frames,22,background_preservation,22.021322391843665,0.41344898925576024,364825
part2,wild_video_frames,23,background_preservation,22.098321390683562,0.4178923148141414,365613
part2,wild_video_frames,24,background_preservation,22.133433732036245,0.42178494674787187,366580
part2,wild_video_frames,25,background_preservation,22.17781262030743,0.42172601918680824,367587
part2,wild_video_frames,26,background_preservation,22.24493597498742,0.42471155722259935,368705
part2,wild_video_frames,27,background_preservation,22.26922073546754,0.42512062073169166,369876
part2,wild_video_frames,28,background_preservation,22.281197399263434,0.4276815639105909,371016
part2,wild_video_frames,29,background_preservation,22.323322255292794,0.4269445588096317,372210
part2,wild_video_frames,30,background_preservation,22.401857302399552,0.43338584866602287,372986
part2,wild_video_frames,31,background_preservation,22.578736240224885,0.447825359682739,373396
part2,wild_video_frames,32,background_preservation,22.790272891140276,0.46819847240467205,373710
part2,wild_video_frames,33,background_preservation,22.88371152525351,0.4761871035546208,373751
part2,wild_video_frames,34,background_preservation,22.984470771486855,0.488208896971724,373875
part2,wild_video_frames,35,background_preservation,23.01997066444378,0.4975040132140036,373784
part2,wild_video_frames,36,background_preservation,23.13224694347299,0.5086576987326098,373896
part2,wild_video_frames,37,background_preservation,23.067030612288278,0.5040816641246105,373927
part2,wild_video_frames,38,background_preservation,23.50914628529458,0.5144520125089995,373479
part2,wild_video_frames,39,background_preservation,23.74508297433962,0.5218427093361292,373388
part2,wild_video_frames,40,background_preservation,23.517729683360542,0.5184829490434139,373297
part2,wild_video_frames,41,background_preservation,23.336946823722876,0.5088592108212326,372883
part2,wild_video_frames,42,background_preservation,23.30032752055584,0.5093068192322568,372539
part2,wild_video_frames,43,background_preservation,23.19274673711168,0.5065378796563396,372092
part2,wild_video_frames,44,background_preservation,23.21651863887051,0.5135429261894929,371688
part2,wild_video_frames,45,background_preservation,23.131112888445433,0.5069651321223277,371408
part2,wild_video_frames,46,background_preservation,23.132120635582183,0.5073705143819021,371159
part2,wild_video_frames,47,background_preservation,23.139526575960225,0.5072993517013501,370565
part2,wild_video_frames,48,background_preservation,23.192784360952064,0.5142230696156629,369864
