phase,sequence,frame_index,predicted_file,reference_file,iou,intersection,union
part2,wild_video_frames,0,00001.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,1,00002.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,2,00003.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,3,00004.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,4,00005.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,5,00006.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,6,00007.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,7,00008.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,8,00009.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,9,00010.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,10,00011.png,phase_consensus_majority_vote,1.0,0,0
part2,wild_video_frames,11,00012.png,phase_consensus_majority_vote,0.9715324046032707,6416,6604
part2,wild_video_frames,12,00013.png,phase_consensus_majority_vote,0.9681883385368323,11474,11851
part2,wild_video_frames,13,00014.png,phase_consensus_majority_vote,0.9837106733313731,16728,17005
part2,wild_video_frames,14,00015.png,phase_consensus_majority_vote,0.9894587021304986,22246,22483
part2,wild_video_frames,15,00016.png,phase_consensus_majority_vote,0.9930663647941135,28072,28268
part2,wild_video_frames,16,00017.png,phase_consensus_majority_vote,0.9967581267867142,33821,33931
part2,wild_video_frames,17,00018.png,phase_consensus_majority_vote,0.996898673038792,39216,39338
part2,wild_video_frames,18,00019.png,phase_consensus_majority_vote,0.9954190430380907,43459,43659
part2,wild_video_frames,19,00020.png,phase_consensus_majority_vote,0.9936872809595333,45649,45939
part2,wild_video_frames,20,00021.png,phase_consensus_majority_vote,0.9923027854560919,46668,47030
part2,wild_video_frames,21,00022.png,phase_consensus_majority_vote,0.9723539544478234,45723,47023
part2,wild_video_frames,22,00023.png,phase_consensus_majority_vote,0.937873810125516,44534,47484
part2,wild_video_frames,23,00024.png,phase_consensus_majority_vote,1.0,44307,44307
part2,wild_video_frames,24,00025.png,phase_consensus_majority_vote,0.9894922393663294,43223,43682
part2,wild_video_frames,25,00026.png,phase_consensus_majority_vote,0.9869256630556593,42272,42832
part2,wild_video_frames,26,00027.png,phase_consensus_majority_vote,0.9851905104241553,41112,41730
part2,wild_video_frames,27,00028.png,phase_consensus_majority_vote,0.9708723689013262,39898,41095
part2,wild_video_frames,28,00029.png,phase_consensus_majority_vote,0.9307626435623615,36955,39704
part2,wild_video_frames,29,00030.png,phase_consensus_majority_vote,0.9780603209008485,37001,37831
part2,wild_video_frames,30,00031.png,phase_consensus_majority_vote,0.9926688588216269,36830,37102
part2,wild_video_frames,31,00032.png,phase_consensus_majority_vote,0.9949847361535107,36504,36688
part2,wild_video_frames,32,00033.png,phase_consensus_majority_vote,0.9896647891945097,36196,36574
part2,wild_video_frames,33,00034.png,phase_consensus_majority_vote,0.9871059389171174,36134,36606
part2,wild_video_frames,34,00035.png,phase_consensus_majority_vote,0.9809738969487466,36040,36739
part2,wild_video_frames,35,00036.png,phase_consensus_majority_vote,0.9765322951307216,36119,36987
part2,wild_video_frames,36,00037.png,phase_consensus_majority_vote,0.9341211379786043,35888,38419
part2,wild_video_frames,37,00038.png,phase_consensus_majority_vote,1.0,35993,35993
part2,wild_video_frames,38,00039.png,phase_consensus_majority_vote,1.0,36441,36441
part2,wild_video_frames,39,00040.png,phase_consensus_majority_vote,0.8888021659064855,36440,40999
part2,wild_video_frames,40,00041.png,phase_consensus_majority_vote,1.0,36623,36623
part2,wild_video_frames,41,00042.png,phase_consensus_majority_vote,0.8918032786885246,36992,41480
part2,wild_video_frames,42,00043.png,phase_consensus_majority_vote,0.92289644612383,37369,40491
part2,wild_video_frames,43,00044.png,phase_consensus_majority_vote,0.9104761446247172,37823,41542
part2,wild_video_frames,44,00045.png,phase_consensus_majority_vote,0.9112520565583347,38217,41939
part2,wild_video_frames,45,00046.png,phase_consensus_majority_vote,0.9270753081664098,38507,41536
