phase,sequence,frame_index,predicted_file,reference_file,iou,intersection,union
part1,tennis,0,frame_0000.png,00000.png,0.4595060929580502,4261,9273
part1,tennis,1,frame_0001.png,00001.png,0.3436024551463645,2911,8472
part1,tennis,10,frame_0010.png,00010.png,0.38612859712230213,3435,8896
part1,tennis,11,frame_0011.png,00011.png,0.37039163891122084,3225,8707
part1,tennis,12,frame_0012.png,00012.png,0.3837003886468025,3258,8491
part1,tennis,13,frame_0013.png,00013.png,0.3740729452402723,3682,9843
part1,tennis,14,frame_0014.png,00014.png,0.3380080137378363,3543,10482
part1,tennis,15,frame_0015.png,00015.png,0.3538730772773326,3842,10857
part1,tennis,16,frame_0016.png,00016.png,0.3899504600141543,4408,11304
part1,tennis,17,frame_0017.png,00017.png,0.3427241962774958,4051,11820
part1,tennis,18,frame_0018.png,00018.png,0.3279933249895703,3931,11985
part1,tennis,19,frame_0019.png,00019.png,0.29854232101151645,3707,12417
part1,tennis,2,frame_0002.png,00002.png,0.38290888511601584,3383,8835
part1,tennis,20,frame_0020.png,00020.png,0.33155825004096345,4047,12206
part1,tennis,21,frame_0021.png,00021.png,0.39813242784380304,4690,11780
part1,tennis,22,frame_0022.png,00022.png,0.38184015190747456,4424,11586
part1,tennis,23,frame_0023.png,00023.png,0.39796790428259426,4191,10531
part1,tennis,24,frame_0024.png,00024.png,0.3531512081707216,4253,12043
part1,tennis,25,frame_0025.png,00025.png,0.3130726439790576,3827,12224
part1,tennis,26,frame_0026.png,00026.png,0.40784237600698825,4202,10303
part1,tennis,27,frame_0027.png,00027.png,0.42420148605616137,4396,10363
part1,tennis,28,frame_0028.png,00028.png,0.3764334085778781,4169,11075
part1,tennis,29,frame_0029.png,00029.png,0.3647923875432526,4217,11560
part1,tennis,3,frame_0003.png,00003.png,0.40880212544761463,3539,8657
part1,tennis,30,frame_0030.png,00030.png,0.37096639706495455,4449,11993
part1,tennis,31,frame_0031.png,00031.png,0.34480870041467804,4407,12781
part1,tennis,32,frame_0032.png,00032.png,0.3383515242754987,4495,13285
part1,tennis,33,frame_0033.png,00033.png,0.3675343401381195,4843,13177
part1,tennis,34,frame_0034.png,00034.png,0.3833489388264669,4913,12816
part1,tennis,35,frame_0035.png,00035.png,0.3811472304311586,5030,13197
part1,tennis,36,frame_0036.png,00036.png,0.3828550130450988,5136,13415
part1,tennis,37,frame_0037.png,00037.png,0.3224606580829757,4508,13980
part1,tennis,38,frame_0038.png,00038.png,0.31760141093474425,4502,14175
part1,tennis,39,frame_0039.png,00039.png,0.31647668393782385,4581,14475
part1,tennis,4,frame_0004.png,00004.png,0.4058343057176196,3478,8570
part1,tennis,40,frame_0040.png,00040.png,0.34034678911657873,4966,14591
part1,tennis,41,frame_0041.png,00041.png,0.3423920446805612,5027,14682
part1,tennis,42,frame_0042.png,00042.png,0.3442427640339197,4912,14269
part1,tennis,43,frame_0043.png,00043.png,0.3224583243900694,4507,13977
part1,tennis,44,frame_0044.png,00044.png,0.3202857351118886,4394,13719
part1,tennis,45,frame_0045.png,00045.png,0.3513962765957447,4228,12032
part1,tennis,46,frame_0046.png,00046.png,0.34071330810723777,4232,12421
part1,tennis,47,frame_0047.png,00047.png,0.3443495966794581,4397,12769
part1,tennis,48,frame_0048.png,00048.png,0.3545844175723251,4633,13066
part1,tennis,49,frame_0049.png,00049.png,0.40081914551879216,4991,12452
part1,tennis,5,frame_0005.png,00005.png,0.38248391885205346,3092,8084
part1,tennis,50,frame_0050.png,00050.png,0.4059614877341071,4617,11373
part1,tennis,51,frame_0051.png,00051.png,0.37252464257170764,4195,11261
part1,tennis,52,frame_0052.png,00052.png,0.37613101701049584,4157,11052
part1,tennis,53,frame_0053.png,00053.png,0.3881401617250674,4464,11501
part1,tennis,54,frame_0054.png,00054.png,0.37350936967632026,4385,11740
part1,tennis,55,frame_0055.png,00055.png,0.4069252798750325,4689,11523
part1,tennis,56,frame_0056.png,00056.png,0.42304670449585335,4846,11455
part1,tennis,57,frame_0057.png,00057.png,0.39267530147387225,4396,11195
part1,tennis,58,frame_0058.png,00058.png,0.3962478681068789,4182,10554
part1,tennis,59,frame_0059.png,00059.png,0.4319355505060938,4182,9682
part1,tennis,6,frame_0006.png,00006.png,0.3272292040694195,2734,8355
part1,tennis,60,frame_0060.png,00060.png,0.43869426751592355,4408,10048
part1,tennis,61,frame_0061.png,00061.png,0.42928469533319746,4213,9814
part1,tennis,62,frame_0062.png,00062.png,0.4621615860157749,4336,9382
part1,tennis,63,frame_0063.png,00063.png,0.42740781507980186,3883,9085
part1,tennis,64,frame_0064.png,00064.png,0.4254395485131322,3920,9214
part1,tennis,65,frame_0065.png,00065.png,0.37231854246253304,3801,10209
part1,tennis,66,frame_0066.png,00066.png,0.38540840602696275,3888,10088
part1,tennis,67,frame_0067.png,00067.png,0.40583501006036216,4034,9940
part1,tennis,68,frame_0068.png,00068.png,0.38181442019240713,3691,9667
part1,tennis,69,frame_0069.png,00069.png,0.3720478809446781,3450,9273
part1,tennis,7,frame_0007.png,00007.png,0.29486345903771133,2721,9228
part1,tennis,8,frame_0008.png,00008.png,0.29788583509513744,2818,9460
part1,tennis,9,frame_0009.png,00009.png,0.3421647819063005,3177,9285
part1,tennis,mean,70,70,0.371632958932314,,
