phase,sequence,frame_index,evaluation_mode,psnr,ssim,valid_pixels
part3,dance-twirl,45,background_preservation,26.016769448178195,0.6967753885232535,371675
part3,dance-twirl,46,background_preservation,25.110785342786382,0.6565753470281934,371805
part3,dance-twirl,47,background_preservation,25.222229665452385,0.658315868513768,371580
part3,dance-twirl,48,background_preservation,26.25149032498745,0.7061262050085529,370050
part3,dance-twirl,49,background_preservation,27.934296795215417,0.7824144710302322,370688
part3,dance-twirl,5,background_preservation,27.910038255317236,0.7403650366521459,383003
part3,dance-twirl,50,background_preservation,27.836028198624188,0.7792708529439036,370967
part3,dance-twirl,51,background_preservation,27.892911842388813,0.7872972564664845,371161
part3,dance-twirl,52,background_preservation,27.523257485746353,0.7734289650703252,371446
part3,dance-twirl,53,background_preservation,27.472645780125358,0.7703885769057767,371084
part3,dance-twirl,54,background_preservation,26.821870178103445,0.742289046087542,371562
part3,dance-twirl,55,background_preservation,26.208364351611515,0.719971775440734,372949
part3,dance-twirl,56,background_preservation,26.348071852848058,0.7288367079293552,374563
part3,dance-twirl,57,background_preservation,27.073232283983977,0.7468330875884385,375635
part3,dance-twirl,58,background_preservation,25.898104700582213,0.6911441153450839,375836
part3,dance-twirl,59,background_preservation,25.392097920098365,0.6661413852928623,375849
part3,dance-twirl,6,background_preservation,28.522424662002695,0.7566525938885181,383581
part3,dance-twirl,60,background_preservation,25.627596181524957,0.6743773705078089,374921
part3,dance-twirl,61,background_preservation,25.777033289252916,0.6778870737572784,373242
part3,dance-twirl,62,background_preservation,25.655017665866616,0.6730327967583728,368509
part3,dance-twirl,63,background_preservation,25.455587530929748,0.6669514247686565,367726
part3,dance-twirl,64,background_preservation,25.583125489863537,0.6714449389314631,367735
part3,dance-twirl,65,background_preservation,25.58685590963923,0.6727419089709671,368150
part3,dance-twirl,66,background_preservation,25.30338559815044,0.6670885321668728,369704
part3,dance-twirl,67,background_preservation,25.59951509901327,0.6760719045430902,369587
part3,dance-twirl,68,background_preservation,25.770004729697465,0.679456134732168,369671
part3,dance-twirl,69,background_preservation,26.34717707692552,0.7182158356657975,369196
part3,dance-twirl,7,background_preservation,28.545792020258595,0.7471628964762056,383950
part3,dance-twirl,70,background_preservation,26.220889685936527,0.7105424876989772,368188
part3,dance-twirl,71,background_preservation,26.36652616495222,0.7138750824488835,365846
part3,dance-twirl,72,background_preservation,26.484741995403297,0.7134511418781008,363992
part3,dance-twirl,73,background_preservation,26.535520837184837,0.7224572405595796,361941
part3,dance-twirl,74,background_preservation,27.357531854494766,0.7436893413227249,360024
part3,dance-twirl,75,background_preservation,27.13940618448553,0.7283402896832558,357956
part3,dance-twirl,76,background_preservation,25.900927053083176,0.6818476503162016,356560
part3,dance-twirl,77,background_preservation,25.9401092283879,0.6865325121071071,355331
part3,dance-twirl,78,background_preservation,26.740809156990757,0.7182749644540194,355166
part3,dance-twirl,79,background_preservation,26.817731828264122,0.7191904275786333,354920
part3,dance-twirl,8,background_preservation,27.783959395599695,0.7202031618381877,382714
part3,dance-twirl,80,background_preservation,26.090138832204445,0.6937605228841544,353800
part3,dance-twirl,81,background_preservation,26.03388623001782,0.6952524783539528,352486
part3,dance-twirl,82,background_preservation,26.508400671859818,0.7340723536655256,350983
part3,dance-twirl,83,background_preservation,27.298894184910186,0.7800068928751844,351227
