phase,sequence,frame_index,predicted_file,reference_file,iou,intersection,union
part1,bmx-trees,0,frame_0000.png,00000.png,0.5574420818787686,3513,6302
part1,bmx-trees,1,frame_0001.png,00001.png,0.5831903945111492,3400,5830
part1,bmx-trees,2,frame_0002.png,00002.png,0.5200264812975836,3142,6042
part1,bmx-trees,mean,3,3,0.5535529858958338,,
