phase,sequence,frame_index,evaluation_mode,psnr,ssim,valid_pixels
part3,parkour,0,background_preservation,28.069895834185736,0.7540259832530483,402394
part3,parkour,1,background_preservation,28.019489818204267,0.752445377390013,401956
part3,parkour,10,background_preservation,27.909704755532672,0.7757191335189216,398468
part3,parkour,11,background_preservation,27.962310749368797,0.777238037715988,398579
part3,parkour,12,background_preservation,28.055492236369886,0.7737558506220882,398334
part3,parkour,13,background_preservation,28.222486262297622,0.7815196219916013,398468
part3,parkour,14,background_preservation,28.244476114323195,0.7807577217199427,398397
part3,parkour,15,background_preservation,28.39645140049153,0.7857285652244871,399528
part3,parkour,16,background_preservation,28.41390479156926,0.7832037711763128,399456
part3,parkour,17,background_preservation,28.582172811843197,0.7889297296398997,398176
part3,parkour,18,background_preservation,28.564388196125872,0.7855392352254126,396386
part3,parkour,19,background_preservation,28.62883551450973,0.7881676262294242,395230
part3,parkour,2,background_preservation,28.09400658061313,0.7598063606347869,401254
part3,parkour,20,background_preservation,28.613429929712545,0.7852579034012337,395010
part3,parkour,21,background_preservation,28.548940182486714,0.7840977088756351,390621
part3,parkour,22,background_preservation,28.590650910262276,0.7828912304237564,392842
part3,parkour,23,background_preservation,28.693780884937574,0.7854143113505049,392362
part3,parkour,24,background_preservation,28.664207742347386,0.7860724385704109,393053
part3,parkour,25,background_preservation,28.637512950483707,0.7862294336683608,394307
part3,parkour,26,background_preservation,28.697146545970423,0.7888086164925497,394615
part3,parkour,27,background_preservation,28.67794067432598,0.7881940179139426,394141
part3,parkour,28,background_preservation,28.695961236602145,0.7880081837212748,394869
part3,parkour,29,background_preservation,28.751746815595492,0.7892058569122166,394577
part3,parkour,3,background_preservation,28.14503019445569,0.7636676406855478,400951
part3,parkour,30,background_preservation,28.813781024563664,0.7915503885435763,393460
part3,parkour,31,background_preservation,28.860445245200395,0.7929034657970059,392865
part3,parkour,32,background_preservation,28.783754258669234,0.7903215110560587,391591
part3,parkour,33,background_preservation,28.785699429739083,0.7916376222298126,391330
part3,parkour,34,background_preservation,28.70548411233229,0.7894259565440914,390880
part3,parkour,35,background_preservation,28.577683010251228,0.785627165215385,389423
part3,parkour,36,background_preservation,28.566629534229605,0.7874525295887315,388444
part3,parkour,37,background_preservation,28.473816004864968,0.7855836990879976,387440
part3,parkour,38,background_preservation,28.332990255140853,0.7829075734167894,386922
part3,parkour,39,background_preservation,28.317733630992144,0.7844649376302703,386399
part3,parkour,4,background_preservation,27.98647161359813,0.7609511300352939,400652
part3,parkour,40,background_preservation,28.1876574770608,0.7803692958717064,385464
part3,parkour,41,background_preservation,28.01328483632642,0.7766467024485407,387172
part3,parkour,42,background_preservation,27.96241852677042,0.776262577248677,388669
part3,parkour,43,background_preservation,27.86895455765888,0.7745787870788803,390103
part3,parkour,44,background_preservation,27.72086760157616,0.7699500083763959,391371
part3,parkour,45,background_preservation,27.638930166133125,0.7675663556867462,391378
