phase,sequence,frame_index,predicted_file,reference_file,iou,intersection,union
part1,wild_video_frames,67,frame_0067.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,68,frame_0068.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,69,frame_0069.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,70,frame_0070.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,71,frame_0071.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,72,frame_0072.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,73,frame_0073.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,74,frame_0074.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,75,frame_0075.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,76,frame_0076.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,77,frame_0077.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,78,frame_0078.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,79,frame_0079.png,phase_consensus_majority_vote,0.0,0,2310
part1,wild_video_frames,80,frame_0080.png,phase_consensus_majority_vote,0.0,0,5230
part1,wild_video_frames,81,frame_0081.png,phase_consensus_majority_vote,0.5755813953488372,6138,10664
part1,wild_video_frames,82,frame_0082.png,phase_consensus_majority_vote,0.6228520814880425,10548,16935
part1,wild_video_frames,83,frame_0083.png,phase_consensus_majority_vote,0.7067161660479244,16752,23704
part1,wild_video_frames,84,frame_0084.png,phase_consensus_majority_vote,0.7580874741200828,23434,30912
part1,wild_video_frames,85,frame_0085.png,phase_consensus_majority_vote,0.7769063519179997,30015,38634
part1,wild_video_frames,86,frame_0086.png,phase_consensus_majority_vote,0.7969323179234152,37149,46615
part1,wild_video_frames,87,frame_0087.png,phase_consensus_majority_vote,0.7811771187218804,42539,54455
part1,wild_video_frames,88,frame_0088.png,phase_consensus_majority_vote,0.7681821211919205,46094,60004
part1,wild_video_frames,89,frame_0089.png,phase_consensus_majority_vote,0.7446898895497026,47331,63558
part1,wild_video_frames,90,frame_0090.png,phase_consensus_majority_vote,0.7087153514057757,46457,65551
part1,wild_video_frames,91,frame_0091.png,phase_consensus_majority_vote,0.7472481859549871,48607,65048
part1,wild_video_frames,92,frame_0092.png,phase_consensus_majority_vote,0.7360032001476992,47838,64997
part1,wild_video_frames,93,frame_0093.png,phase_consensus_majority_vote,0.7302980491889712,47094,64486
part1,wild_video_frames,94,frame_0094.png,phase_consensus_majority_vote,0.7345489323006491,46851,63782
part1,wild_video_frames,95,frame_0095.png,phase_consensus_majority_vote,0.7283131187724827,45757,62826
part1,wild_video_frames,96,frame_0096.png,phase_consensus_majority_vote,0.7349900499927196,45429,61809
part1,wild_video_frames,97,frame_0097.png,phase_consensus_majority_vote,0.725394656702168,44067,60749
part1,wild_video_frames,98,frame_0098.png,phase_consensus_majority_vote,0.7026505296023366,41859,59573
part1,wild_video_frames,99,frame_0099.png,phase_consensus_majority_vote,0.6864403877110662,40084,58394
part1,wild_video_frames,100,frame_0100.png,phase_consensus_majority_vote,0.6535310318546361,37729,57731
part1,wild_video_frames,101,frame_0101.png,phase_consensus_majority_vote,0.6476910688653152,37000,57126
part1,wild_video_frames,102,frame_0102.png,phase_consensus_majority_vote,0.6484547365495197,37327,57563
part1,wild_video_frames,103,frame_0103.png,phase_consensus_majority_vote,0.6590830925849498,38327,58152
part1,wild_video_frames,104,frame_0104.png,phase_consensus_majority_vote,0.6739760103591631,39557,58692
part1,wild_video_frames,105,frame_0105.png,phase_consensus_majority_vote,0.6927272423081428,41405,59771
part1,wild_video_frames,106,frame_0106.png,phase_consensus_majority_vote,0.7003037018796684,42659,60915
part1,wild_video_frames,107,frame_0107.png,phase_consensus_majority_vote,0.7027636410487663,43636,62092
part1,wild_video_frames,108,frame_0108.png,phase_consensus_majority_vote,0.7120167959484582,44427,62396
part1,wild_video_frames,109,frame_0109.png,phase_consensus_majority_vote,0.7283492880315792,45575,62573
part1,wild_video_frames,110,frame_0110.png,phase_consensus_majority_vote,0.7018135872663678,45547,64899
part1,wild_video_frames,111,frame_0111.png,phase_consensus_majority_vote,0.707891206244664,46432,65592
part1,wild_video_frames,112,frame_0112.png,phase_consensus_majority_vote,0.7086194434405493,47058,66408
part1,wild_video_frames,113,frame_0113.png,phase_consensus_majority_vote,0.7016052034849027,47030,67032
part1,wild_video_frames,114,frame_0114.png,phase_consensus_majority_vote,0.7147847034025896,47476,66420
part1,wild_video_frames,115,frame_0115.png,phase_consensus_majority_vote,0.7601843107883682,46689,61418
part1,wild_video_frames,116,frame_0116.png,phase_consensus_majority_vote,0.7803737440135224,41551,53245
part1,wild_video_frames,117,frame_0117.png,phase_consensus_majority_vote,0.7654734024757444,34320,44835
part1,wild_video_frames,118,frame_0118.png,phase_consensus_majority_vote,0.726706354700263,26245,36115
part1,wild_video_frames,119,frame_0119.png,phase_consensus_majority_vote,0.6549865229110512,18468,28196
part1,wild_video_frames,120,frame_0120.png,phase_consensus_majority_vote,0.5598548972188634,11112,19848
part1,wild_video_frames,121,frame_0121.png,phase_consensus_majority_vote,0.42025132914451424,5217,12414
part1,wild_video_frames,122,frame_0122.png,phase_consensus_majority_vote,0.2689447592067989,1519,5648
part1,wild_video_frames,123,frame_0123.png,phase_consensus_majority_vote,0.01818181818181818,28,1540
part1,wild_video_frames,124,frame_0124.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,125,frame_0125.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,126,frame_0126.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,127,frame_0127.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,128,frame_0128.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,129,frame_0129.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,130,frame_0130.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,131,frame_0131.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,132,frame_0132.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,133,frame_0133.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,134,frame_0134.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,135,frame_0135.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,136,frame_0136.png,phase_consensus_majority_vote,1.0,0,0
part1,wild_video_frames,mean,137,phase_consensus_majority_vote,0.765461564617525,,
