phase,sequence,frame_index,evaluation_mode,psnr,ssim,valid_pixels
part1,wild_video_frames,0,background_preservation,38.148881339527705,0.9903958005434262,409920
part1,wild_video_frames,1,background_preservation,38.19493680623843,0.9904376229183717,409920
part1,wild_video_frames,2,background_preservation,38.179835779292986,0.9903881150990207,409920
part1,wild_video_frames,3,background_preservation,38.01834795874134,0.9899825842951727,409920
part1,wild_video_frames,4,background_preservation,36.52554508876034,0.9862505418187458,409920
part1,wild_video_frames,5,background_preservation,36.091307863017164,0.9849915655644768,409920
part1,wild_video_frames,6,background_preservation,35.582644293149556,0.9831848288031284,409920
part1,wild_video_frames,7,background_preservation,35.770842780288454,0.9836344854504891,409920
part1,wild_video_frames,8,background_preservation,35.500267610842684,0.982648973655142,409920
part1,wild_video_frames,9,background_preservation,35.37062299710096,0.9819411597431257,409920
part1,wild_video_frames,10,background_preservation,35.18028992817233,0.9809138385430562,409920
part1,wild_video_frames,11,background_preservation,35.031039637308375,0.9798271093785046,409920
part1,wild_video_frames,12,background_preservation,34.890860399789645,0.9778748598325117,403690
part1,wild_video_frames,13,background_preservation,34.74879443932156,0.9768827068313705,398958
part1,wild_video_frames,14,background_preservation,34.83915256420008,0.9766595565189649,393637
part1,wild_video_frames,15,background_preservation,34.776971271398935,0.976303586437078,388453
part1,wild_video_frames,16,background_preservation,34.7978816026298,0.9762020765732904,382979
part1,wild_video_frames,17,background_preservation,34.70011616986855,0.9751677122040433,378024
part1,wild_video_frames,18,background_preservation,34.625184570545926,0.9756526579129751,373114
part1,wild_video_frames,19,background_preservation,34.611460057203345,0.9759830802871682,368741
part1,wild_video_frames,20,background_preservation,34.69671266336889,0.9765763680423877,366467
part1,wild_video_frames,21,background_preservation,34.87042243222508,0.976961271179755,365161
part1,wild_video_frames,22,background_preservation,33.39500441393742,0.9690524802284987,366186
part1,wild_video_frames,23,background_preservation,33.400693332216136,0.9689644786195493,367067
part1,wild_video_frames,24,background_preservation,34.586746523114456,0.9759542479097172,367636
part1,wild_video_frames,25,background_preservation,34.60553101753638,0.9759051714032522,367623
part1,wild_video_frames,26,background_preservation,33.20275201764688,0.9673474669162231,368602
part1,wild_video_frames,27,background_preservation,33.12421915342166,0.9663256499269883,369561
part1,wild_video_frames,28,background_preservation,32.80508310216659,0.9639426662900278,370994
part1,wild_video_frames,29,background_preservation,34.19018603874645,0.9732048205566812,372126
part1,wild_video_frames,30,background_preservation,32.63392046629869,0.9620400122458848,373305
part1,wild_video_frames,31,background_preservation,32.80799110506081,0.9627527968802514,373834
part1,wild_video_frames,32,background_preservation,32.724090157688025,0.9613251259920984,374226
part1,wild_video_frames,33,background_preservation,34.35464687670742,0.9728858908647967,374348
part1,wild_video_frames,34,background_preservation,33.12144541680274,0.9638295238286372,374482
part1,wild_video_frames,35,background_preservation,32.98975705616387,0.9630299987530736,374376
part1,wild_video_frames,36,background_preservation,33.050033496367526,0.9629216422757146,374248
part1,wild_video_frames,37,background_preservation,34.156584621860205,0.970773228001588,374263
part1,wild_video_frames,38,background_preservation,33.055942710670394,0.9601509237814827,374258
part1,wild_video_frames,39,background_preservation,34.56004820491753,0.9701515752705154,374111
part1,wild_video_frames,40,background_preservation,33.44289009619779,0.9630235670022143,374042
part1,wild_video_frames,41,background_preservation,32.68121392562419,0.9578900118266372,373688
part1,wild_video_frames,42,background_preservation,32.269209868378326,0.9539964739273482,373355
part1,wild_video_frames,43,background_preservation,34.33108787815627,0.9704333057753268,372985
part1,wild_video_frames,44,background_preservation,31.923603401236,0.951970137170192,372535
part1,wild_video_frames,45,background_preservation,32.54493392058333,0.9579970486139545,372088
part1,wild_video_frames,46,background_preservation,32.099730739198165,0.9533711590924295,371756
part1,wild_video_frames,47,background_preservation,34.35222651933185,0.9700916133081544,371441
part1,wild_video_frames,48,background_preservation,32.172159008364794,0.9538688999399385,370850
part1,wild_video_frames,49,background_preservation,32.83172523680745,0.9592255442724438,370300
part1,wild_video_frames,50,background_preservation,32.68638007083156,0.9575577931914719,369244
part1,wild_video_frames,51,background_preservation,34.42583858496201,0.9699026323862641,367837
part1,wild_video_frames,52,background_preservation,32.143379119202976,0.9528885906554491,366004
part1,wild_video_frames,53,background_preservation,32.86051972977652,0.9598710169524793,365063
part1,wild_video_frames,54,background_preservation,32.06464000153433,0.9538733628423283,365446
part1,wild_video_frames,55,background_preservation,34.835003097139,0.9750377123783104,369118
part1,wild_video_frames,56,background_preservation,32.578263553044266,0.9598576288726577,374888
part1,wild_video_frames,57,background_preservation,32.64380513372808,0.960707856490148,380758
part1,wild_video_frames,58,background_preservation,32.17758762075065,0.95576312140056,386259
part1,wild_video_frames,59,background_preservation,34.51611871147068,0.9735860630542404,391506
part1,wild_video_frames,60,background_preservation,30.66573529884105,0.9412614774808072,396332
part1,wild_video_frames,61,background_preservation,31.99610000696036,0.9555970958135847,401467
part1,wild_video_frames,62,background_preservation,31.75795593362821,0.9528639534458992,380226
part1,wild_video_frames,63,background_preservation,34.565905416636916,0.9746649397234365,385489
part1,wild_video_frames,64,background_preservation,32.205523890528696,0.9571928346628811,409920
part1,wild_video_frames,65,background_preservation,32.435148670959606,0.9595703698649523,409920
part1,wild_video_frames,66,background_preservation,31.668083180161076,0.9514394654153664,409920
part1,wild_video_frames,67,background_preservation,34.202005638795775,0.9725669929443291,409920
part1,wild_video_frames,68,background_preservation,31.74327300996699,0.9533796398828602,409920
part1,wild_video_frames,69,background_preservation,32.54445110092645,0.9614222100166897,409920
part1,wild_video_frames,70,background_preservation,32.49950902356153,0.9608266957023154,409920
part1,wild_video_frames,71,background_preservation,34.563651875157966,0.9756495254095575,409920
part1,wild_video_frames,72,background_preservation,34.73959442147444,0.977024607401266,409920
part1,wild_video_frames,73,background_preservation,33.29962020009805,0.9679724784689323,409920
part1,wild_video_frames,74,background_preservation,33.125579568193146,0.9664365497980569,409920
part1,wild_video_frames,75,background_preservation,33.008960975421985,0.9655607359901581,409920
part1,wild_video_frames,76,background_preservation,34.50223578693829,0.9757438655521756,409920
part1,wild_video_frames,77,background_preservation,34.738566624833844,0.9770101313935835,409920
part1,wild_video_frames,78,background_preservation,34.842538085006495,0.9777105915056812,409920
part1,wild_video_frames,79,background_preservation,35.099814579779235,0.9787667567922964,409920
part1,wild_video_frames,80,background_preservation,35.279610003986846,0.9794814020151287,409920
part1,wild_video_frames,81,background_preservation,35.18168478509563,0.9775653660739136,403685
part1,wild_video_frames,82,background_preservation,35.32178390841035,0.9776944787422492,399142
part1,wild_video_frames,83,background_preservation,35.36916756949802,0.9779005066167306,392876
part1,wild_video_frames,84,background_preservation,34.295134554340116,0.9724002365924135,386184
part1,wild_video_frames,85,background_preservation,35.21088932731925,0.9767930859398012,379663
part1,wild_video_frames,86,background_preservation,35.311031360641536,0.9772375312929147,372323
part1,wild_video_frames,87,background_preservation,35.34317091753833,0.9768478257693144,364873
part1,wild_video_frames,88,background_preservation,35.46573144331221,0.9770943750947481,359612
part1,wild_video_frames,89,background_preservation,34.45045930954126,0.9723504300835217,355904
part1,wild_video_frames,90,background_preservation,34.116683042421506,0.9693508377682595,354675
part1,wild_video_frames,91,background_preservation,33.79365211165056,0.9682788449365938,354476
part1,wild_video_frames,92,background_preservation,35.04741014099269,0.9743544480041588,354928
part1,wild_video_frames,93,background_preservation,33.6202765851305,0.9666872404254889,355065
part1,wild_video_frames,94,background_preservation,33.7609100748261,0.9663253899266571,355824
part1,wild_video_frames,95,background_preservation,33.9431146483974,0.9683688245684526,356333
part1,wild_video_frames,96,background_preservation,34.92649185314575,0.9734163748727385,357650
part1,wild_video_frames,97,background_preservation,33.96309446214152,0.9680321408084361,358682
part1,wild_video_frames,98,background_preservation,33.768148987161965,0.9662826780489088,360073
part1,wild_video_frames,99,background_preservation,33.57906396928041,0.9641743380431131,361302
part1,wild_video_frames,100,background_preservation,34.98602153572678,0.9728500767053718,361917
part1,wild_video_frames,101,background_preservation,35.131913786465304,0.9737147634695716,362917
part1,wild_video_frames,102,background_preservation,33.31242582231344,0.9623208050033237,363421
part1,wild_video_frames,103,background_preservation,33.86239932199288,0.9590851538146643,363054
part1,wild_video_frames,104,background_preservation,34.52516465995057,0.962907902265464,362421
part1,wild_video_frames,105,background_preservation,35.23400542722888,0.9684522943009727,360612
part1,wild_video_frames,106,background_preservation,34.91258941001789,0.9649388907874297,359661
part1,wild_video_frames,107,background_preservation,34.69756668047677,0.9629818268774671,358176
part1,wild_video_frames,108,background_preservation,34.8472367922647,0.9683124470565456,357745
part1,wild_video_frames,109,background_preservation,34.83401957941513,0.9692730633548363,357487
part1,wild_video_frames,110,background_preservation,34.990548565108384,0.9705497371702205,356101
part1,wild_video_frames,111,background_preservation,34.968521027336486,0.9708320845164486,355424
part1,wild_video_frames,112,background_preservation,34.93728157931622,0.9713874876412828,354681
part1,wild_video_frames,113,background_preservation,33.01011493898518,0.9573647779206167,354096
part1,wild_video_frames,114,background_preservation,32.89328030265929,0.9569357951991045,354055
part1,wild_video_frames,115,background_preservation,33.267094031096164,0.9613442029163012,354834
part1,wild_video_frames,116,background_preservation,34.810600451937646,0.9737414683939803,360004
part1,wild_video_frames,117,background_preservation,32.526253594331465,0.9567525165116931,367222
part1,wild_video_frames,118,background_preservation,32.681653952555244,0.9591009760966751,375437
part1,wild_video_frames,119,background_preservation,31.615658213088906,0.9477802274012599,383264
part1,wild_video_frames,120,background_preservation,35.3504157984652,0.9786325243582533,391280
part1,wild_video_frames,121,background_preservation,34.88987774032387,0.9757223117050725,398374
part1,wild_video_frames,122,background_preservation,32.654647256259366,0.9602393936424384,404565
part1,wild_video_frames,123,background_preservation,33.18243265741549,0.9619734567571616,408457
part1,wild_video_frames,124,background_preservation,35.13902451185272,0.9753914867988838,409920
part1,wild_video_frames,125,background_preservation,34.59228893719097,0.971041323618654,409920
part1,wild_video_frames,126,background_preservation,34.19631526582303,0.9680047298973598,409920
part1,wild_video_frames,127,background_preservation,33.593221070575694,0.9628283429260521,409920
part1,wild_video_frames,128,background_preservation,34.744214989428556,0.9722360118741286,409920
part1,wild_video_frames,129,background_preservation,33.441558274644436,0.9619965894525396,409920
part1,wild_video_frames,130,background_preservation,33.391577047913835,0.961607078977438,409920
part1,wild_video_frames,131,background_preservation,32.8121276425294,0.9561878143268516,409920
part1,wild_video_frames,132,background_preservation,33.99155392019853,0.9668361677860091,409920
part1,wild_video_frames,133,background_preservation,32.6643296779628,0.9548997671821624,409920
