phase,sequence,frame_index,evaluation_mode,psnr,ssim,valid_pixels
part2,dance-twirl,0,background_preservation,27.385301333769583,0.7026388891917742,385019
part2,dance-twirl,1,background_preservation,27.21689466061916,0.693610979173024,384282
part2,dance-twirl,10,background_preservation,29.221135984898705,0.7896894207217524,378194
part2,dance-twirl,11,background_preservation,29.13659971513603,0.7785458499589313,377443
part2,dance-twirl,12,background_preservation,29.122348356253774,0.7848859216969792,376628
part2,dance-twirl,13,background_preservation,28.740756465192575,0.7799345690277909,376270
part2,dance-twirl,14,background_preservation,28.74805382423317,0.7828423092126806,377026
part2,dance-twirl,15,background_preservation,29.247144489155147,0.8097851434189204,377495
part2,dance-twirl,16,background_preservation,29.675495402962394,0.8351170176221238,380442
part2,dance-twirl,17,background_preservation,29.472291273590493,0.8146919193894872,383065
part2,dance-twirl,18,background_preservation,28.999081071813805,0.8064918587249114,384559
part2,dance-twirl,19,background_preservation,29.782567936290945,0.8474692475228526,385330
part2,dance-twirl,2,background_preservation,27.37353781137325,0.7020598798493327,383428
part2,dance-twirl,20,background_preservation,30.57627316609449,0.8536804838741867,386219
part2,dance-twirl,21,background_preservation,30.651106588502962,0.8550193566534623,386833
part2,dance-twirl,22,background_preservation,29.105044915365703,0.8042764140801649,386823
part2,dance-twirl,23,background_preservation,28.337509072639456,0.7883342939288681,389206
part2,dance-twirl,24,background_preservation,29.753054250608265,0.8412378793254046,387492
part2,dance-twirl,25,background_preservation,30.321237846565847,0.8459989029689075,386782
part2,dance-twirl,26,background_preservation,30.004487180439877,0.8282416214431949,386130
part2,dance-twirl,27,background_preservation,29.649695750351295,0.8340123614657363,384665
part2,dance-twirl,28,background_preservation,28.9296883831997,0.8096382962080847,383383
part2,dance-twirl,29,background_preservation,29.033162402722894,0.8086494040033521,381576
part2,dance-twirl,3,background_preservation,28.118892848869226,0.7324600206471037,382835
part2,dance-twirl,30,background_preservation,29.21936238914993,0.8140858050048767,379896
part2,dance-twirl,31,background_preservation,28.526605809191576,0.7919197330982287,379128
part2,dance-twirl,32,background_preservation,28.214611737629173,0.7878211582877319,378867
part2,dance-twirl,33,background_preservation,28.861936490872854,0.8084029343054102,378624
part2,dance-twirl,34,background_preservation,29.293401620299825,0.8214568211102854,377277
part2,dance-twirl,35,background_preservation,29.032352572951467,0.8062779429909505,380864
part2,dance-twirl,36,background_preservation,28.76983071451698,0.7967004303505791,383048
part2,dance-twirl,37,background_preservation,27.149621751106622,0.7293801438829376,383792
part2,dance-twirl,38,background_preservation,25.65782457108541,0.690089661181398,383443
part2,dance-twirl,39,background_preservation,26.62278679423913,0.7254075328580388,380408
part2,dance-twirl,4,background_preservation,28.043913630229643,0.7408275504806394,382586
